No,Compound name,SMILES,Lecithin(%),pH,DMSO_Conc (w/v%),Donor_Plate_Volume (µm),Acceptor_Plate_Volume (µm),Temperature (??,Incubation_Time (hr),%T/MR,Pe,logPe,Source
,,O=C(COc1ccccc1)N1CCCC[C@@H]1c1noc(-c2ccc3[nH]cnc3c2)n1,,,,,,,,,,,
,,CCCN1CCC(N(Cc2ccccc2)C(=O)Nc2cccc(C(F)(F)F)c2)CC1,,,,,,,,,,,
,,CCCN1CCC(N(Cc2cc(F)cc(C(F)(F)F)c2)C(=O)Nc2cccc(C(F)(F)F)c2)CC1,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)N1COCc2ccc(C(=O)Nc3nc(CC(=O)O)cs3)cc21,,,,,,,,,,,
,,Cc1cccc(CN2CCC(NC(=O)Nc3cccc(C(F)(F)F)c3)CC2)c1,,,,,,,,,,,
,,O=C(COc1ccccc1)N1CCCC[C@@H]1c1noc(-c2ccc3[nH]c(=O)c(=O)[nH]c3c2)n1,,,,,,,,,,,
,,CC(=O)Nc1ccc(F)c(-c2n[nH]c([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,,,,,,,,,,,
,,COc1ccc(Cl)cc1CN1C(=O)OC(C)(C)c2ccc(C(=O)Nc3ccc(CC(=O)O)c(Cl)c3)cc21,,,,,,,,,,,
,,Cc1cc(C)cc(S(=O)(=O)N2CCOc3ccc(C(=O)Nc4nc(CC(=O)O)cs4)cc32)c1,,,,,,,,,,,
,,O=C([C@H]1CCCCN1C(=O)COc1ccccc1)N1CCc2ccccc2C1,,,,,,,,,,,
,,CS(C)(=N)=NC(=O)Nc1ccc(C(F)(F)F)cc1,,,,,,,,,,,
,,CC(=O)Nc1cccc(-n2nnc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,,,,,,,,,,,
,,CS(=O)(=O)NCc1cccc(-c2nc([C@H]3CCCCN3C(=O)COc3ccccc3)no2)c1,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)N1CCOc2c(F)cc(C(=O)Nc3ccc(CC(=O)O)cc3)cc21,,,,,,,,,,,
,,O=C1NCc2ccc(-c3n[nH]c([C@H]4CCCCN4C(=O)COc4ccccc4)n3)cc2N1,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)N1CCS(=O)(=O)c2ccc(C(=O)Nc3ccc(C(=O)O)c(F)c3)cc21,,,,,,,,,,,
,,COc1ccc(Cl)cc1Cn1ccc2ccc(C(=O)Nc3nc(CC(=O)O)cs3)cc21,,,,,,,,,,,
,,OCCNc1nc(NCc2ccco2)c2ccccc2n1,,,,,,,,,,,
,,C[C@@H](Oc1cc(-n2cnc3cc(OC4CCN(C)CC4)ccc32)ccc1C(N)=O)c1ccccc1C(F)(F)F,,,,,,,,,,,
,,O=C(Cc1ccc(F)cc1)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,,,,,,,,,,,
,,Cn1cc2c3c(c[nH]c3c1=O)CN(c1ccc(F)cc1F)c1ccc(CS(C)(=O)=O)cc1-2,,,,,,,,,,,
,,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,,,,,,,,,,,
,,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,,,,,,,,,,,
,,CCSc1nc(Nc2cccc(F)c2)c2cnn(CC(C)c3ccccc3)c2n1,,,,,,,,,,,
,,CCSc1nc(Nc2cccc(Cl)c2)c2cnn(CC(C)c3ccccc3)c2n1,,,,,,,,,,,
,,CCSc1nc(Nc2cccc(O)c2)c2cnn(CC(C)c3ccccc3)c2n1,,,,,,,,,,,
,,CC(Cn1ncc2c(Nc3cccc(F)c3)nc(SCCN3CCOCC3)nc21)c1ccccc1,,,,,,,,,,,
,,O=C(O)c1ccc(OC/C=C/Cn2c(=O)n(C(c3ccccc3)c3ccccc3)c(=O)c3ccc(-n4cncn4)cc32)cc1,,,,,,,,,,,
,,COc1ccc(-c2nc(C)ccc2OCc2cc(C)ccn2)cc1,,,,,,,,,,,
,,COc1cccc2[nH]c3c(c(=O)c12)CC(C)(C)CC3,,,,,,,,,,,
,,CC(C)Sc1nc(Nc2cccc(O)c2)c2cnn(CC(Cl)c3ccccc3)c2n1,,,,,,,,,,,
,,NC(=O)c1cc(-c2ccccc2)cc2c(C3CCN(S(=O)(=O)CCCN4CCOCC4)CC3)c[nH]c12,,,,,,,,,,,
,,O=c1ccc2ccc(OCCCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,,,,,,,,,,,
,,O=c1ccc2ccc(OCCCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,,,,,,,,,,,
,,CC(=O)c1ccc(N2CCN(C(=O)c3cc(S(C)(=O)=O)ccc3N3CCOCC3)CC2)c(F)c1,,,,,,,,,,,
,,Cc1ccn(CC(=O)NCc2cccc(-n3nc(C(C)(C)C)cc3NC(=O)Nc3ccccc3)c2)n1,,,,,,,,,,,
,,Cc1ccccc1CN1CCC(NC(=O)Nc2cccc(C(F)(F)F)c2)CC1,,,,,,,,,,,
,,O=C(Nc1cccc(C(F)(F)F)c1)NC1CCN(Cc2cccc(F)c2)CC1,,,,,,,,,,,
,,Cc1ccc(CN2CCC(NC(=O)Nc3cccc(C(F)(F)F)c3)CC2)cc1,,,,,,,,,,,
,,CC(C)C[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCN)NC(=O)[C@H](CC(=O)N2CCCCC2)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(C)C)NC1=O,,,,,,,,,,,
,,C=CC(=O)NCCCC[C@H](NC(=O)Cc1ccccc1)C(=O)N1CCN(c2cccc(-c3ccccc3)n2)CC1,,,,,,,,,,,
,,C=CC(=O)NCCCC[C@H](NC(=O)Nc1ccc(F)cc1)C(=O)N1CCN(c2cccc(C)n2)CC1,,,,,,,,,,,
,,C=CC(=O)NCCCC[C@H](NC(=O)c1ccc(F)cc1)C(=O)N1CCN(c2cccc(C)n2)CC1,,,,,,,,,,,
,,C=CC(=O)NCCCC[C@H](NC(=O)Cc1ccccc1F)C(=O)N1CCN(c2cccc([N+](=O)[O-])n2)CC1,,,,,,,,,,,
,,Cc1cc(C)c(S(=O)(=O)N[C@H](CNC(=O)c2ccnn2C)C(=O)O)c(C)c1,,,,,,,,,,,
,,Cc1cc(NCCN2CCCC2)nc2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc12,,,,,,,,,,,
,,Cc1cc(NCCN2CCCCC2)nc2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc12,,,,,,,,,,,
,,COc1cc(=O)oc2cc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,,,,,,,,,,,
,,CCOc1ccc(F)c([C@@H](Nc2ccc3c(N)nccc3c2)C(=O)N2CC[C@H](C(=O)O)[C@@H]2c2cc(NC(=O)OC)ccc2S(=O)(=O)C(C)C)c1,,,,,,,,,,,
,,Nc1c(C(=O)N[C@@H]2CCCc3c(OCc4ccccc4)cccc32)[nH]c(=O)[nH]c1=O,,,,,,,,,,,
,,COc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(C(=O)NCCN3CCCC3)c2C)c(F)c1,,,,,,,,,,,
,,CCN(CC)C(=O)c1cncc(-c2noc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,,,,,,,,,,,
,,NC(=O)COc1cccc(-c2noc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)N1CCOc2c(F)cc(C(=O)Nc3ccc(C(=O)O)cc3)cc21,,,,,,,,,,,
,,Nc1cncc(-c2nc([C@H]3CCCCN3C(=O)COc3ccccc3)no2)c1,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)c1cn(C)c2ccc(C(=O)Nc3ccc(C(=O)O)cc3)cc12,,,,,,,,,,,
,,CC1(C)NC(=O)N(c2ccc(Cl)c(-c3nc([C@H]4CCCCN4C(=O)COc4ccccc4)no3)c2)C1=O,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)N1CCS(=O)(=O)c2ccc(C(=O)Nc3ccc(C(=O)O)cc3)cc21,,,,,,,,,,,
,,COc1ccc(Cl)cc1CN1C(=O)OC(C)(C)c2ccc(C(=O)Nc3ccc(C(=O)O)cc3)cc21,,,,,,,,,,,
,,COc1ccc(Cl)cc1CN1C(=O)OC(C)(C)c2ccc(C(=O)Nc3nc(CC(=O)O)cs3)cc21,,,,,,,,,,,
,,COc1ccc(Cl)cc1CN1C(=O)CSc2ccc(C(=O)Nc3nc(CC(=O)O)cs3)cc21,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)N1CC[S+]([O-])c2ccc(C(=O)Nc3ccc(C(=O)O)cc3)cc21,,,,,,,,,,,
,,COc1ccc(Cl)cc1CN1C(=O)OC(C)(C)c2ccc(C(=O)Nc3ccc(CC(=O)O)cc3)cc21,,,,,,,,,,,
,,Cc1cc(C)cc(S(=O)(=O)N2CCc3ccc(C(=O)Nc4ccc(CC(=O)O)cc4)cc32)c1,,,,,,,,,,,
,,O=C(COc1ccccc1)N1CCCC[C@@H]1c1nc(-c2cccs2)n[nH]1,,,,,,,,,,,
,,O=C1CCCN1c1cccc(-c2nc([C@H]3CCCCN3C(=O)COc3ccccc3)no2)c1,,,,,,,,,,,
,,COc1ccc(Cl)cc1Cc1c[nH]c2ccc(C(=O)Nc3ccc(CC(=O)O)cc3)cc12,,,,,,,,,,,
,,NS(=O)(=O)c1ccc2c(c1)CN(C(=O)[C@H]1CCCCN1C(=O)COc1ccccc1)CC2,,,,,,,,,,,
,,O=C(COc1ccccc1)N1CCCC[C@@H]1c1noc(-c2cc[nH]n2)n1,,,,,,,,,,,
,,O=C(COc1ccccc1)N1CCCC[C@@H]1c1noc(-c2cc([N+](=O)[O-])[nH]n2)n1,,,,,,,,,,,
,,O=C1Nc2ccc(-c3noc([C@H]4CCCCN4C(=O)COc4ccccc4)n3)cc2CO1,,,,,,,,,,,
,,Cc1cc(C)cc(S(=O)(=O)N2CCc3ccc(C(=O)Nc4nc(CC(=O)O)cs4)cc32)c1,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)N(C)c1cccc(C(=O)Nc2nc(CC(=O)O)cs2)c1,,,,,,,,,,,
,,Cc1cc(C)cc(S(=O)(=O)N2CCS(=O)(=O)c3ccc(C(=O)Nc4ccc(C(=O)O)cc4)cc32)c1,,,,,,,,,,,
,,O=C(O)c1ccc(NC(=O)c2ccc3c(c2)N(S(=O)(=O)c2cccc(Cl)c2)CCS3)cc1,,,,,,,,,,,
,,O=C([C@H]1CCCCN1C(=O)COc1ccccc1)N1Cc2cc(F)c(OC3CCOCC3)cc2C1,,,,,,,,,,,
,,Cn1c(C(=O)NC2(c3ccc(C(=O)O)cc3)COC2)cc2c(Cl)c(Cl)ccc21,,,,,,,,,,,
,,Cn1c(C(=O)NC2(c3ccc(CC(=O)O)cc3)COC2)cc2c(Cl)c(Cl)ccc21,,,,,,,,,,,
,,Cc1ccc(S(=O)(=O)Nc2ccc(-c3cccc4cccnc34)nn2)cc1,,,,,,,,,,,
,,Cc1ccc(S(=O)(=O)Nc2ccc(-c3ccccc3N3CCCCC3)nn2)cc1,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)N1CC(C(=O)O)Cc2ccc(C(=O)Nc3ccccc3)cc21,,,,,,,,,,,
,,O=C(O)c1cccc(-c2nc([C@H]3CCCCN3C(=O)COc3ccccc3)cs2)c1,,,,,,,,,,,
,,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,,,,,,,,,,,
,,O=C(Nc1ccc(-c2nnn[nH]2)cc1)c1cccc(NS(=O)(=O)c2cccc(Cl)c2)c1,,,,,,,,,,,
,,COC(=O)c1ccnc(-c2cn([C@@H]3CCCN(C(=O)c4ccccc4)C3)nn2)c1,,,,,,,,,,,
,,CCOc1ccc2c(c1)CN(C(=O)[C@H]1CCCCN1C(=O)COc1ccccc1)C2,,,,,,,,,,,
,,Cn1ccc(-c2nc([C@H]3CCCCN3C(=O)COc3ccccc3)no2)n1,,,,,,,,,,,
,,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)N1CC(C(=O)O)Oc2ccc(C(=O)Nc3ccc(F)cc3)cc21,,,,,,,,,,,
,,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)N1CCc2ccc(C(=O)Nc3ccn(CC(=O)O)n3)cc21,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)c1nn(CCC(=O)O)c2ccc(C(=O)Nc3ccccc3)cc12,,,,,,,,,,,
,,Cc1cc(C)cc(S(=O)(=O)c2nn(CCC(=O)O)c3ccc(C(=O)Nc4ccccc4)cc23)c1,,,,,,,,,,,
,,N#Cc1ccc(-c2csc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)cc1,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)N(c1cc(C(=O)Nc2ncc(CC(=O)O)s2)cc2c1OCO2)C(C)C,,,,,,,,,,,
,,COCCN(c1cc(C(=O)Nc2nc(CC(=O)O)cs2)cc2c1OCO2)S(=O)(=O)c1cc(Cl)ccc1OC,,,,,,,,,,,
,,O=C(N[C@H]1CC[C@@H](c2ccccc2)CC1)c1[nH]c(=O)[nH]c(=O)c1O,,,,,,,,,,,
,,O=C(N[C@H]1CC[C@@H](c2ccccc2)CC1)c1[nH]c(=O)n(Cc2ccccc2)c(=O)c1O,,,,,,,,,,,
,,Nc1c(C(=O)N[C@@H]2CCc3cc(OCc4ccccc4)ccc32)[nH]c(=O)[nH]c1=O,,,,,,,,,,,
,,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1nncs1)c1nnc(C)n1-2,,,,,,,,,,,
,,CCN(CC)CCCNc1nc(NC(C)(C)C)nc2cc(-c3ccc(C)cc3)sc12.Cl.Cl,,,,,,,,,,,
,,C/C(=C/C[C@@]12OC(C)(C)[C@@H]3C[C@@H](C=C4C(=O)c5c(O)cccc5O[C@]431)C2=O)COC(=O)CN1CCCCC1,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)N1CC(C)c2ccc(C(=O)Nc3ccc(C(=O)O)cc3)cc21,,,,,,,,,,,
,,N#Cc1ccc(C#C[C@H]2CCCCN2C(=O)COc2ccccc2)cc1,,,,,,,,,,,
,,NS(=O)(=O)c1ccc(C#C[C@H]2CCCCN2C(=O)COc2ccccc2)cc1,,,,,,,,,,,
,,Cc1c(N2CCN(C)CC2)ccc2c3c(c(=O)oc12)CN(C(=O)c1ccc(NS(C)(=O)=O)c(Br)c1)CC3,,,,,,,,,,,
,,CNC(=O)c1cccc(N[C@@H](C(=O)N2CCC[C@@H]2c2cc(NC(=O)OC)ccc2S(=O)(=O)C(C)C)c2ccc(OC)c(OC)c2)c1,,,,,,,,,,,
,,COC(=O)Nc1ccc(S(=O)(=O)C(C)C)c([C@H]2CCCN2C(=O)[C@H](Nc2ccc3c(c2)C(=O)NC[C@@H]3C)c2ccc(OC)c(OC)c2)c1,,,,,,,,,,,
,,CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cc(-c4cccc(N)c4)nn3)C(=O)O[C@]12C,,,,,,,,,,,
,,COc1ccc2c(c1)CN(Cc1ccc(C(=O)O)cc1)CCS2,,,,,,,,,,,
,,COc1ccc2c(c1)CN(CCCCNCCCCC1(O)CC1)CCS2,,,,,,,,,,,
,,COc1ccc(SCCCNCCCCC2(O)CC2)cc1,,,,,,,,,,,
,,O=c1ccc2ccc(OCCCCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,,,,,,,,,,,
,,Nc1cc(=O)oc2cc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,,,,,,,,,,,
,,O=C(/C(=C/c1ccc(F)cc1)c1ccc(F)cc1)N1CCN(c2ncccn2)CC1,,,,,,,,,,,
,,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCCCCSC(CCO)C(=O)O)c1,,,,,,,,,,,
,,O=[N+]([O-])c1ccc(Sc2ccncc2)c(Cl)c1,,,,,,,,,,,
,,O=c1ccc2ccc(OCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,,,,,,,,,,,
,,O=c1cc(C(F)(F)F)c2ccc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,,,,,,,,,,,
,,O=c1oc2cc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc2c2c1CCCC2,,,,,,,,,,,
,,Cc1oc(-c2cccc(Cl)c2)nc1CN1CCC(C(=O)NCCCN2C[C@H](C)C[C@H](C)C2)CC1,,,,,,,,,,,
,,COc1cccc(Br)c1-c1nc(CN2CCC(C(=O)NCCCN3C[C@H](C)C[C@H](C)C3)CC2)c(C)o1,,,,,,,,,,,
,,COc1ccc(-c2nc(CN3CCC(C(=O)NCCCN4C[C@H](C)C[C@H](C)C4)CC3)c(C)o2)cc1OC,,,,,,,,,,,
,,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2)c1=O,,,,,,,,,,,
,,CNC(=O)c1cc(C(=O)NCC(C)C)cn(Cc2ccccc2)c1=O,,,,,,,,,,,
,,CNC(=O)c1cc(C(=O)NCCC2CCOCC2)cn(Cc2ccccc2)c1=O,,,,,,,,,,,
,,CNC(=O)c1cc(C(=O)NCCCC2CCCNC2)cn(Cc2ccccc2)c1=O.Cl,,,,,,,,,,,
,,CNC(=O)c1cc(C(=O)NCCCC2CNCCO2)cn(Cc2ccccc2)c1=O,,,,,,,,,,,
,,N#C[C@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)C1(c2ccc(OC(F)(F)F)cc2)CC1,,,,,,,,,,,
,,CCOC(=O)/C=C/C(=O)N(CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)C1(c2ccc(OC(F)(F)F)cc2)CC1,,,,,,,,,,,
,,CSc1nc(Nc2cccc(O)c2)c2cnn(CCc3ccccc3)c2n1,,,,,,,,,,,
,,ClC(Cn1ncc2c(Nc3ccccc3)nc(SC3CCCC3)nc21)c1ccccc1,,,,,,,,,,,
,,Fc1cccc(Nc2nc(SC3CCCC3)nc3c2cnn3CC(Cl)c2ccccc2)c1,,,,,,,,,,,
,,Cc1c(C)c2ccc(NCc3ccccc3O)cc2oc1=O,,,,,,,,,,,
,,O=c1oc2cc(/N=C/c3ccccc3O)ccc2c2c1CCC2,,,,,,,,,,,
,,CNC(=O)c1cc(C(=O)NC2CC2)cn(CC2CCOCC2)c1=O,,,,,,,,,,,
,,CC(=O)N1CCN(C(=O)c2ccc(-c3cn4c(-c5ccc(O)cc5)cnc4cn3)cc2)CC1,,,,,,,,,,,
,,CC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,,,,,,,,,,,
,,COc1cc(C(C)C)c(Cc2ccc(/C=C/C(C)(C)C(=O)NC(C)(C)CO)cc2)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,,,,,,,,,,,
,,Cc1cc(/C=C/C(C)(C)C(=O)NC(C)(C)CO)ccc1Cc1cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)cc1C(C)C,,,,,,,,,,,
,,CN1Cc2cccc(Oc3ncccc3NC(=O)Nc3ccc(OC(F)(F)F)cc3)c2C1C(C)(C)C,,,,,,,,,,,
,,Cc1ccc2[nH]c(C(=O)N3CCC(CC(C)(C)O)CC3)cc2c1,,,,,,,,,,,
,,CC(C)(O)CC1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,,,,,,,,,,,
,,Cc1ccc2[nH]c(C(=O)N3CCC(CCO)CC3)cc2c1,,,,,,,,,,,
,,CC(C)(C)c1cc(/C=[N+](\[O-])C(C)(C)C)cc(C(C)(C)C)c1O,,,,,,,,,,,
,,O=C(CCNCCCNc1c2c(nc3ccccc13)CCC2)Nc1ccc2c(c1)C(=O)c1cccc3ccnc-2c13,,,,,,,,,,,
,,O=C(CNCCNc1c2c(nc3ccccc13)CCCCC2)Nc1ccc2c(c1)C(=O)c1cccc3ccnc-2c13,,,,,,,,,,,
,,O=C(CCNCCCCNc1c2c(nc3ccccc13)CCCC2)Nc1ccc2c(c1)C(=O)c1cccc3ccnc-2c13,,,,,,,,,,,
,,O=C(CNCCNc1c2c(nc3ccccc13)CCCC2)Nc1ccc2c(c1)C(=O)c1cccc3ccnc-2c13,,,,,,,,,,,
,,O=C(CCNCCCCNc1c2c(nc3ccccc13)CCC2)Nc1ccc2c(c1)C(=O)c1cccc3ccnc-2c13,,,,,,,,,,,
,,N#CCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,,,,,,,,,,,
,,Cc1cc(C#N)ccc1-c1cccc2ncnn12,,,,,,,,,,,
,,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=N)N)c3[C@H](C1)C2,,,,,,,,,,,
,,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCN4CCOCC4)c3[C@H](C1)C2,,,,,,,,,,,
,,NC[C@H]1CC[C@H](C(=O)N[C@@H](Cc2ccccc2)c2nc(-c3ccc4c(N)n[nH]c4c3)c(Cl)[nH]2)CC1,,,,,,,,,,,
,,O=C(NCCCc1nnc(C2CC2)n1-c1ccc(F)cc1)NC1CCC(F)CC1,,,,,,,,,,,
,,O=C(NCCCCc1ccccc1)NC1CCNCC1,,,,,,,,,,,
,,O=C(COCCCc1ccccc1)N[C@H]1CC[C@H](O)CC1,,,,,,,,,,,
,,O=C(N[C@H]1CC[C@H](O)CC1)OCCCCc1ccccc1,,,,,,,,,,,
,,CC(C)[C@H](NC(=O)c1cccs1)C(=O)Nc1nccs1,,,,,,,,,,,
,,CCc1nc([C@@H](N)CC(C)C)nc2ccc(-c3cnco3)cc12,,,,,,,,,,,
,,CCn1cc(Sc2cc(Cl)ccc2OC)c2cc(C(=O)Nc3ccc(C(=O)O)cc3)ccc21,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)N1C[C@@H](C)c2ccc(C(=O)Nc3ccc(C(=O)O)cc3)cc21,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)N1CCOc2ccc(C(=O)Nc3ncc(CC(=O)O)s3)cc21,,,,,,,,,,,
,,O=C(COc1ccccc1)N1CCCC[C@@H]1c1nc(-c2cccc(-n3cn[nH]c3=O)c2)no1,,,,,,,,,,,
,,O=C(Cn1cc(-c2ccccc2)c2ccccc21)Nc1ccc(C(=O)O)cc1,,,,,,,,,,,
,,O=C(O)c1ccc(NC(=O)c2ccc3c(c2)N(S(=O)(=O)c2cccc(Cl)c2)CCS3(=O)=O)cc1,,,,,,,,,,,
,,Cc1cc(C)cc(S(=O)(=O)N2CCSc3ccc(C(=O)Nc4ccc(C(=O)O)cc4)cc32)c1,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)Nc1cc(C(=O)Nc2ccccc2)ccc1/C=C/C(=O)O,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)N(C)c1cc(C(=O)Nc2ccc(C(=O)O)cc2)cc2c1OCCO2,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)c1cn(CCCO)c2ccc(C(=O)Nc3ccccc3)cc12,,,,,,,,,,,
,,CC(=O)Nc1cccc(-c2n[nH]c([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)Nc1cccc(C#Cc2ccc(C(=O)O)cc2)c1,,,,,,,,,,,
,,O=C(Nc1ccc(C(=O)O)c(F)c1)c1ccc2c(c1)N(S(=O)(=O)c1cc(Cl)cc(Cl)c1)CCC2,,,,,,,,,,,
,,CN1CCN(C(=O)COc2ccccc2)[C@@H](c2nc(-c3ccc4[nH]nnc4c3)no2)C1,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)N1COc2ccc(C(=O)Nc3ccc(C(=O)O)c(Cl)c3)cc21,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)N1CCc2c(C)cc(C(=O)Nc3ccc(C(=O)O)cc3)cc21,,,,,,,,,,,
,,COc1ccc(-c2noc(C3C[S+]([O-])CCN3C(=O)COc3ccccc3)n2)cc1,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)N1CC(C)c2ccc(C(=O)Nc3ccc(C(=O)O)c(Cl)c3)cc21,,,,,,,,,,,
,,O=C(O)COc1cccc(-c2noc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,,,,,,,,,,,
,,N#Cc1cccc(-c2nc([C@H]3CCCCN3C(=O)COc3ccccc3)no2)c1,,,,,,,,,,,
,,Cn1cnc(Br)c1-c1noc([C@H]2CCCCN2C(=O)COc2ccccc2)n1,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)N1COc2ccc(C(=O)Nc3ccc(CC(=O)O)cc3)cc21,,,,,,,,,,,
,,O=C(COc1ccccc1)N1CCCC[C@@H]1c1noc(C2CCCCC2)n1,,,,,,,,,,,
,,COC(=O)[C@H]1CCCC[C@@H]1c1nc([C@H]2CCCCN2C(=O)COc2ccccc2)no1,,,,,,,,,,,
,,CC(C)(CCl)C(=O)Nc1cccc(-c2nc3ccccc3s2)c1,,,,,,,,,,,
,,C=CC(=O)Nc1cccc(-c2nc3ccccc3s2)c1,,,,,,,,,,,
,,O=C(Nc1ccc(F)c(-c2nc3ccccc3o2)c1)c1cnccc1Cl,,,,,,,,,,,
,,O=C(Nc1cc(-c2nc3ccccc3o2)ccc1F)c1cnccc1Cl,,,,,,,,,,,
,,O=C(Nc1cccc(-c2nc3ccccc3s2)c1)c1ccc(Cl)nc1Cl,,,,,,,,,,,
,,O=C(CCNCCCNc1c2c(nc3ccccc13)CCCC2)Nc1ccc2c(c1)C(=O)c1cccc3ccnc-2c13,,,,,,,,,,,
,,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)c3ccnc(NCCc4ccccc4)c3)[nH]c3c(-c4c(C)nn(C)c4C)c(Cl)ccc23)cc(C)c1Cl,,,,,,,,,,,
,,C[C@H](N(Cc1ccc(F)cc1)C(=O)CN1C(=O)N[C@]2(CC(=O)c3cc(-c4cnn(C)c4)ccc32)C1=O)C(F)(F)F,,,,,,,,,,,
,,C[C@H](N(Cc1ccc(F)cc1)C(=O)CN1C(=O)N[C@]2(C[C@@H](F)c3cc(-c4cnn(C)c4)ccc32)C1=O)C(F)(F)F,,,,,,,,,,,
,,C[C@H](N(Cc1ccc(F)cc1)C(=O)CN1C(=O)N[C@]2(CS(=O)(=O)c3cc(-c4cnn(C)c4)ccc32)C1=O)C(F)(F)F,,,,,,,,,,,
