Molecule ChEMBL ID,SMILES,Standard Type,Standard Relation,Standard Value,Final Value(10^-6),log Pe,Result,Standard Units,Comment,Assay Description
CHEMBL567124,Cc1c(Nc2c(C#N)cncc2/C=C/c2cccc(OCCN3CCN(C)CC3)c2)ccc2[nH]ccc12,permeability,'=',3.28,3.28,-5.484126156,1,10^-6 cm/s,,Membrane permeability by PAMPA assay
CHEMBL4545585,O=C1N(CCO)c2ccccc2C12CCN(c1nc3c(c(=O)[nH]1)CCCC3)CC2,permeability,'=',2.9,2.9,-5.537602002,1,10^-6 cm/s,,Permeability of the compound by PAMPA
CHEMBL5195134,Cc1c([C@H](OC(C)(C)C)C(=O)O)c(N2CCC(C)(C)CC2)c(-c2ccc3c(c2)CCN(c2ncnc4c2oc2ccccc24)C3)c2ncnn12,permeability,'=',474,47.4,-4.324221658,1,nm/s,,Permeability of the compound at pH 7.4 by PAMPA assay
CHEMBL5175385,Cc1c([C@H](OC(C)(C)C)C(=O)O)c(N2CCC(C)(C)CC2)c(-c2ccc3c(c2)CCN(c2ncnc4c2oc2ccccc24)C3)c2nccn12,permeability,'=',663,66.3,-4.178486472,1,nm/s,,Permeability of the compound at pH 7.4 by PAMPA assay
CHEMBL3431767,COc1ccc(Cl)cc1S(=O)(=O)N1CCS(=O)(=O)c2ccc(C(=O)Nc3ccc(C(=O)O)c(Cl)c3)cc21,Permeability,'=',0.6,0.06,-7.22184875,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431782,COc1ccc(Cl)cc1S(=O)(=O)c1nn(C)c2ccc(C(=O)Nc3ccc(C(=O)O)cc3)cc12,Permeability,'=',18.9,1.89,-5.723538196,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431808,O=C(COc1ccccc1)N1CCCC[C@@H]1c1nc(-c2cccnc2)cs1,Permeability,'=',38,3.8,-5.420216403,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431816,COc1ccc(Cl)cc1S(=O)(=O)c1cn(CCC(=O)O)c2ccc(C(=O)Nc3ccccc3)cc12,Permeability,'=',3.9,0.39,-6.408935393,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431825,COc1ccc(Cl)cc1S(=O)(=O)N(C)c1cc(C(=O)Nc2nc(CC(=O)O)cs2)cc2c1OCO2,Permeability,'=',24.3,2.43,-5.614393726,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431830,COc1ccc(Cl)cc1S(=O)(=O)c1cn(CCCC(=O)O)c2ccc(C(=O)Nc3ccccc3)cc12,Permeability,'=',2.7,0.27,-6.568636236,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431846,Cc1cc(-c2n[nH]c([C@H]3CCCCN3C(=O)COc3ccccc3)n2)n(C)n1,Permeability,'=',52,5.2,-5.283996656,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431848,CS(=O)(=O)c1ccc(-c2csc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)cc1,Permeability,'=',21.1,2.11,-5.675717545,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431872,COc1ccc(-c2nc([C@H]3CCCCN3C(=O)COc3ccccc3)cs2)cn1,Permeability,'=',3,0.3,-6.522878745,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431888,CCCN(c1cc(C(=O)Nc2nc(CC(=O)O)cs2)cc2c1OCO2)S(=O)(=O)c1cc(Cl)ccc1OC,Permeability,'=',35.8,3.58,-5.446116973,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431580,Cc1cc(C(=O)Nc2ccc(-c3nnn[nH]3)cc2)nn1Cc1ccc(OC(F)F)cc1,Permeability,'=',12.3,1.23,-5.910094889,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431594,Nc1cc(-c2n[nH]c([C@H]3CCCCN3C(=O)COc3ccccc3)n2)ccn1,Permeability,'=',27.7,2.77,-5.557520231,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431613,COc1ccc(Cl)cc1S(=O)(=O)N1CCCCc2ccc(C(=O)Nc3ccc(C(=O)O)c(Cl)c3)cc21,Permeability,'=',25.4,2.54,-5.595166283,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431616,CNC(=O)c1cncc(-c2noc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,Permeability,'=',38,3.8,-5.420216403,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431619,O=C(NC1CC1)c1cncc(-c2noc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,Permeability,'=',32,3.2,-5.494850022,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431904,N#Cc1ccc(-c2nc([C@H]3CCCCN3C(=O)COc3ccccc3)no2)cc1,Permeability,'=',55.2,5.52,-5.258060922,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431643,O=C(COc1ccccc1)N1CCCC[C@@H]1c1noc(-c2cnc3[nH]cnc3c2)n1,Permeability,'=',35.3,3.53,-5.452225295,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431670,Nc1cc(-c2nc([C@H]3CCCCN3C(=O)COc3ccccc3)no2)ccn1,Permeability,'=',48.6,4.86,-5.313363731,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431708,O=C(COc1ccccc1)N1CCCC[C@@H]1c1nnn(-c2ccc3[nH]ccc3c2)n1,Permeability,'=',22.7,2.27,-5.643974143,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431710,NC(=O)c1ccc(C#C[C@H]2CCCCN2C(=O)COc2ccccc2)cc1,Permeability,'=',29.6,2.96,-5.528708289,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431717,COc1ccc(Cl)cc1S(=O)(=O)N1CCOc2c(C)cc(C(=O)Nc3ccc(CC(=O)O)cc3)cc21,Permeability,'=',20.75,2.075,-5.682981899,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431739,O=C([C@H]1CCCCN1C(=O)COc1ccccc1)N1Cc2ccc(C3CCOC3)cc2C1,Permeability,'=',47.1,4.71,-5.326979093,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431741,O=C(COc1ccccc1)N1CCCC[C@@H]1c1noc(-c2cccc(-n3cc[nH]c3=O)c2)n1,Permeability,'=',73.6,7.36,-5.133122186,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431749,Cc1cc(-c2nc([C@H]3CCCCN3C(=O)COc3ccccc3)no2)on1,Permeability,'=',96.3,9.63,-5.016373713,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL4238372,Cc1cc(-c2ccc(=O)n(C)c2)ccc1S[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,permeability,'<=',12,12,-4.920818754,1,ucm/s,,Permeability of the compound by PAMPA
CHEMBL5093359,CC1=C(C(=O)Nc2ccc(N(C)C)cc2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,permeability,'=',15,15,-4.823908741,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL5088317,CCOC(=O)c1nnc(NC(=O)C2=C(C)NC(Nc3nc4ccccc4o3)=NC2c2ccccc2Cl)s1,permeability,'<',2.7,2.7,-5.568636236,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL5079407,CC1=C(C(=O)Nc2ccc(-c3cc[nH]n3)cc2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,permeability,'<',24.6,24.6,-4.609064893,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL5086031,CC1=C(C(=O)Nc2ccc(C(N)=O)cc2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,permeability,'<',6.3,6.3,-5.200659451,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL5069643,CC1=C(C(=O)Nc2ccc(CN3CCOCC3)cc2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,permeability,'=',120.4,120.4,-3.919373513,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL5078391,CC1=C(C(=O)Nc2ccc(N3CCNCC3)cc2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,permeability,'=',893.64,893.64,-3.0488374,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL5078666,CC1=C(C(=O)Nc2cccc(C(=O)O)n2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,permeability,'<',1,1,-6,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL5078164,COC(=O)c1ccnc(NC(=O)C2=C(C)NC(Nc3nc4ccccc4o3)=NC2c2ccccc2Cl)c1,permeability,'=',27.7,27.7,-4.557520231,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL5072784,CC1=C(C(=O)Nc2nc(CO)cs2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,permeability,'=',59.9,59.9,-4.222573178,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL5091799,CC1=C(C(=O)Nc2nncs2)C2(CCOC2)N=C(Nc2nc3ccccc3o2)N1,permeability,'=',102.7,102.7,-3.988429556,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL5092966,CC1=C(C(=O)Nc2nncs2)C(c2ccc(Cl)cc2Cl)N=C(Nc2nc3ccccc3o2)N1,permeability,'<',4.9,4.9,-5.30980392,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL5088352,COc1ccc(C2N=C(Nc3nc4ccccc4o3)NC(C)=C2C(=O)Nc2nncs2)c(Cl)c1,permeability,'=',31.9,31.9,-4.496209317,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL5409964,c1ccc(C2CCCN(c3nc(-c4ccccn4)nc4ccccc34)C2)cc1,permeability,'=',416,41.6,-4.380906669,1,nm/s,,Permeability of compound incubated for 3 hrs by PAMPA assay
CHEMBL5400642,N#C[C@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)Cc1ccccc1,Peff,'=',2.7,2.7,-5.568636236,1,10^-6 cm/s,,Effective permeability of the compound by PAMPA based LC-MS/MS analysis
CHEMBL5401961,N#C[C@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)C1(c2ccccc2)CCC1,Peff,'=',5.2,5.2,-5.283996656,1,10^-6 cm/s,,Effective permeability of the compound by PAMPA based LC-MS/MS analysis
CHEMBL5440673,N#C[C@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)C1(c2ccc(F)cc2)CC1,Peff,'=',2.9,2.9,-5.537602002,1,10^-6 cm/s,,Effective permeability of the compound by PAMPA based LC-MS/MS analysis
CHEMBL5406826,N#C[C@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)C1(c2ccc(-c3ccccc3)cc2)CC1,Peff,'=',4.2,4.2,-5.37675071,1,10^-6 cm/s,,Effective permeability of the compound by PAMPA based LC-MS/MS analysis
CHEMBL5399273,C#C[C@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)C1(c2ccc(OC(F)(F)F)cc2)CC1,Peff,'=',2.1,2.1,-5.677780705,1,10^-6 cm/s,,Effective permeability of the compound by PAMPA based LC-MS/MS analysis
CHEMBL4458992,CS(=O)(=O)C(C(=O)NCC(=O)NC1CC1)c1nc2ccc(-c3ccc(F)nc3)cc2s1,permeability,'=',389,38.9,-4.410050399,1,nm/s,,Permeability of compound at pH 7.4 by PAMPA
CHEMBL5399304,N#C[C@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)C1(c2ccc(OCc3ccc(F)cc3F)cc2)CC1,Peff,'=',4.2,4.2,-5.37675071,1,10^-6 cm/s,,Effective permeability of the compound by PAMPA based LC-MS/MS analysis
CHEMBL5420132,C#C[C@H](CC(N)=O)NC(=O)[C@@H]1C[C@H](C)CN1C(=O)C1(c2ccc(OC(F)(F)F)cc2)CC1,Peff,'=',1.5,1.5,-5.823908741,1,10^-6 cm/s,,Effective permeability of the compound by PAMPA based LC-MS/MS analysis
CHEMBL5407269,C#C[C@H](CC(N)=O)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)C1(c3ccc(OC(F)(F)F)cc3)CC1)C2(C)C,Peff,'=',7.9,7.9,-5.102372909,1,10^-6 cm/s,,Effective permeability of the compound by PAMPA based LC-MS/MS analysis
CHEMBL3263724,CN(Cc1ccccc1)Cc1ccc(C(=O)NCCc2c[nH]c3ccccc23)cc1,permeability,'=',7.4,7.4,-5.13076828,1,ucm/s,,Permeability of the compound by PAMPA
CHEMBL3263737,COc1cccc(CN(C)Cc2ccc(C(=O)NCCc3c[nH]c4ccc(OC)cc34)cc2)c1,permeability,'=',8.7,8.7,-5.060480747,1,ucm/s,,Permeability of the compound by PAMPA
CHEMBL5200023,Cn1nc(C(=O)N2CCN(CCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)c2ccccc21,permeability,'=',6.8,6.8,-5.167491087,1,10^-6 cm/s,,Permeability of compound at pH 7.4 by PAMPA assay
CHEMBL5170927,N#Cc1cccnc1N1CCN(CCCOc2ccc3c(c2)NC(=O)CC3)CC1,permeability,'=',14,14,-4.853871964,1,10^-6 cm/s,,Permeability of compound at pH 7.4 by PAMPA assay
CHEMBL115933,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1cc(C2CC2)[nH]n1,log Pe,'=',-3.9,-3.9,-3.9,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL3262240,CC(C)Nc1nc(NCc2ccco2)c2ccc(Cl)cc2n1,permeability,'=',1380,1380,-2.860120914,1,ucm/s,,Passive transcellular permeability of the compound at pH 7.4 by PAMPA
CHEMBL4635011,Cn1cc(C(=O)N2CC(Oc3cncc(N4C(=O)c5ccc(Cl)cc5C4(C)C)c3)C2)cn1,permeability,'=',3.45,3.45,-5.462180905,1,10^-6 cm/s,,Permeability of the compound measured at 18 hrs by PAMPA
CHEMBL2312301,COc1ccccc1CNc1ncc(C(=O)NCCCN2CCCC2=O)c(NC2CCCC2)n1,permeability,'=',1.5,1.5,-5.823908741,1,ucm/s,,Permeability of the compound by PAMPA
CHEMBL2006299,COc1cccc(CNC(=O)c2ccc(-c3ccncc3)cc2)c1,permeability,'=',20.2,20.2,-4.694648631,1,10^-6 cm/s,,Permeability of compound by PAMPA
CHEMBL4472858,COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccncc3F)cc2)c1,permeability,'=',21.4,21.4,-4.669586227,1,10^-6 cm/s,,Permeability of compound by PAMPA
CHEMBL4448872,O=c1[nH]c(N2CCC3(CC2)CN(CCO)c2cc(F)cc(F)c23)nc2c1CCCC2,permeability,'=',2,2,-5.698970004,1,10^-6 cm/s,,Permeability of the compound measured after 4 hrs by PAMPA
CHEMBL2325503,CS(=O)(=O)c1ccc(-c2nnc(/C=C/c3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1,permeability,'=',11.4,11.4,-4.943095149,1,10^-6 cm/s,,Permeability of the compound measured after 4 hrs by PAMPA
CHEMBL2380696,CC(C)CCNc1ccc(-c2cnc3ccc(N4CCC(N)CC4)nn23)cn1,Papp,'=',55,5.5,-5.259637311,1,nm/s,,Apparent permeability of the compound by PAMPA
CHEMBL481608,C=CCN(C)Cc1ccc(-c2ccc(C(=O)c3ccc(Br)cc3)cc2)cc1.Cl,Papp,'=',0.64,0.64,-6.193820026,1,ucm/s,,Apparent permeability of compound at pH 6.5 by PAMPA
CHEMBL5422570,N#C[C@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)C1(c2ccccc2)CC1,Peff,'=',4.1,4.1,-5.387216143,1,10^-6 cm/s,,Effective permeability of the compound by PAMPA based LC-MS/MS analysis
CHEMBL5424952,COC(=O)CNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C)c2C)-n2c(C)nnc21,permeability,'=',544.8,544.8,-3.263762901,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL5591776,CCCCC(NC(=O)c1[nH]c2c(c1C)C(=O)CC(C)(C)C2)C(=O)Nc1ccc(OC2CCN(C)CC2)cc1,permeability,'=',5.9,5.9,-5.229147988,1,10^-6 cm/s,,Permeability of compound by PAMPA
CHEMBL5583658,CCCCC(NC(=O)c1[nH]c2c(c1C)C(=O)CC(C)(C)C2)C(=O)Nc1ccc(OCCN(C)C)nc1,permeability,'=',3.6,3.6,-5.443697499,1,10^-6 cm/s,,Permeability of compound by PAMPA
CHEMBL5282496,CCCC[C@H](NC(=O)c1[nH]c2c(c1C)C(=O)CC(C)(C)C2)C(=O)Nc1ccccc1,permeability,'=',35.9,35.9,-4.444905551,1,10^-6 cm/s,,Permeability of compound by PAMPA
CHEMBL5592327,CCCC[C@H](NC(=O)c1[nH]c2c(c1C)C(=O)CC(C)(C)C2)C(=O)Nc1ccc(OC2CCN(C)CC2)nc1,permeability,'=',8.1,8.1,-5.091514981,1,10^-6 cm/s,,Permeability of compound by PAMPA
CHEMBL5595444,CCCC[C@H](NC(=O)c1[nH]c2c(c1C)C(=O)CC(C)(C)C2)C(=O)NCc1ccc(CN(C)C)cc1,permeability,'=',7.2,7.2,-5.142667504,1,10^-6 cm/s,,Permeability of compound by PAMPA
CHEMBL4780118,C[C@H](CCC(=O)OCCOCCOCCN=[N+]=[N-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(=O)[C@H](CC(=O)O)Nc5ccc([N+](=O)[O-])c6nonc56)CC[C@]4(C)[C@H]3CC[C@]12C,Papp,'=',3.6,3.6,-5.443697499,1,ucm/s,,Apparent permeability at pH 7.4 by PAMPA
CHEMBL2409019,CCOCc1c(C(=O)NCc2cncn2C)cnn1-c1ncc(C)c(-c2cccs2)n1,permeability,'=',4,4,-5.397940009,1,ucm/s,,Permeability of the compound at pH 7.4 by PAMPA
CHEMBL2409007,CCOCc1c(C(=O)NCc2cncn2C)cnn1-c1ncc(C)c(N2CCCCC2)n1,permeability,'=',1.5,1.5,-5.823908741,1,ucm/s,,Permeability of the compound at pH 5 by PAMPA
CHEMBL3431513,COc1ccc2[nH]cc(C(=O)COc3ccncc3)c2c1,Permeability,'=',0.2,0.02,-7.698970004,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3431519,CCN(CC)C(=O)c1ccc(-c2noc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)cc1,Permeability,'=',14.88,1.488,-5.827397069,1,nm s-1,,SUPPLEMENTARY: PAMPA permeability assay
CHEMBL3234040,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCc4ccc(CNC(=O)c5cc(O)c6c(c5)C(=O)c5cccc(O)c5C6=O)cc4)c3C(C1)C2.Cl,permeability,'=',16.3,16.3,-4.787812396,1,ucm/s,,Permeability of the compound by PAMPA assay
CHEMBL4861097,O=C(NCc1ccncc1)Nc1ccc2nc(-c3ccccc3)nn2c1,permeability,'=',14.2,1.42,-5.847711656,1,nm/s,,Permeability of the compound at pH 5 by PAMPA
CHEMBL5567080,N#C[C@H](COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)C1CCOCC1,permeability,'=',4.1,4.1,-5.387216143,1,10^-6 cm/s,,Permeability of compound measured after 7 hrs by PAMPA
CHEMBL4845982,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1c(O)ccc2ccccc12,permeability,'=',356.1,356.1,-3.448428026,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL3604894,O=C(Nc1ccccc1Cl)c1cc(Cl)ccc1O,permeability,'=',118,118,-3.928117993,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL4539105,CN(CCOc1cc(COc2ccccc2)on1)CC1CC1.Cl,permeability,'=',2,2,-5.698970004,1,10^-6 cm/s,,Permeability of the compound after 18 hrs by PAMPA assay
CHEMBL4515221,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1CCCCNC(=O)C[C@@H](C(N)=O)NC(=O)[C@@H](Cc2ccccc2)CC(=O)[C@H](Cc2ccc(C(F)(F)F)cc2)NC1=O,Peff,'<',5.8,0.58,-6.236572006,1,nm/s,,Permeability at 200 uM incubated for 4 hrs by PAMPA method
CHEMBL5081914,CC(Nc1cc(=O)n(C)c2ccc(Nc3ccnc(Cl)c3C#N)cc12)c1ncco1,permeability,'=',1,1,-6,1,10^-6 cm/s,,Permeability of the compound by PAMPA
CHEMBL5073907,Cc1cnc(C(C)Nc2cc(=O)n(C)c3ccc(Nc4ccnc(Cl)c4C#N)cc23)nc1,permeability,'=',5.6,5.6,-5.251811973,1,10^-6 cm/s,,Permeability of the compound by PAMPA
CHEMBL3634744,O=c1ccc(-c2ccc(OCc3ccc4ccccc4n3)cc2)c(-c2ccccc2)[nH]1,permeability,'=',2.9,2.9,-5.537602002,1,ucm/s,,Permeability of the compound at 50 uM after 4 hrs by PAMPA
CHEMBL4286698,Nc1cc(C(F)F)c(-c2nc(N3C4CCC3COC4)nc(N3C4CCC3COC4)n2)cn1,Papp,'=',52.23,5.223,-5.282079974,1,nm/s,,Apparent permeability of the compound by PAMPA
CHEMBL4224969,CC1(C)Cc2c(c(C(=O)Nc3ccc(F)c(C(F)(F)F)c3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,Papp,'=',0.33,0.33,-6.48148606,1,10^-6 cm/s,,Apparent passive permeability of the compound by PAMPA
CHEMBL4867308,N#Cc1ccc(NC(=O)c2cccc3cc[nH]c23)c(Cl)c1,permeability,'=',553,553,-3.257274869,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL4874447,CCCCc1nc(=O)c(S(=O)(=O)c2ccc(-c3ccc(F)cc3)cc2)c(O)n1-c1c(OC)cccc1OC,permeability,'=',418,41.8,-4.378823718,1,nm/s,,Permeability of the compound at pH 5.5 by PAMPA
CHEMBL4060253,CC(=O)NC(C)c1ccc2nc(-c3ccc(Oc4cccc(OCC5CC5)c4)nc3)oc2c1,permeability,'=',272,27.2,-4.565431096,1,nm/s,,Permeability of compound at pH 5 by PAMPA assay
CHEMBL4206892,CS(=O)(=O)N1CCN(C(=O)c2cnc3ccc(F)cc3c2N2CCC(C#N)(c3ccccc3)CC2)CC1,permeability,'=',725,725,-3.139661993,1,ucm/s,,Permeability of the compound by PAMPA
CHEMBL3736189,CN1CCN(C(=O)c2cncc(N3CCc4c(-c5cnc(N)nc5)nc(N5CCOCC5)nc43)c2)CC1,permeability,'=',0.73,0.73,-6.13667714,1,10^-6 cm/s,,Permeability of the compound by PAMPA method
CHEMBL4098175,Cc1ccc(-c2nc(CN3CCC(C(=O)NCCCN4C[C@H](C)C[C@H](C)C4)CC3)c(C)o2)cc1,permeability,'=',274.3,274.3,-3.561774192,1,10^-6 cm/s,,Permeability of the compound by PAMPA
CHEMBL4096611,Cc1ccc(-c2nc(CN3CCC(C(=O)NCCCN4C[C@H](C)C[C@H](C)C4)CC3)c(C)o2)c(C)c1,permeability,'=',353.1,353.1,-3.452102282,1,10^-6 cm/s,,Permeability of the compound by PAMPA
CHEMBL4096947,Cc1oc(-c2ccc(Cl)cc2)nc1CN1CCC(C(=O)NCCCN2C[C@H](C)C[C@H](C)C2)CC1,permeability,'>',635,635,-3.197226275,1,10^-6 cm/s,,Permeability of the compound by PAMPA
CHEMBL4071794,COc1cccc(Cl)c1-c1nc(CN2CCC(C(=O)NCCCN3C[C@H](C)C[C@H](C)C3)CC2)c(C)o1,permeability,'=',51,51,-4.292429824,1,10^-6 cm/s,,Permeability of the compound by PAMPA
CHEMBL4082301,COc1cccc(C)c1-c1nc(CN2CCC(C(=O)NCCCN3C[C@H](C)C[C@H](C)C3)CC2)c(C)o1,permeability,'=',197.7,197.7,-3.703993331,1,10^-6 cm/s,,Permeability of the compound by PAMPA
CHEMBL4288921,C[C@@H]1CNC[C@H](C)N1c1ccc(-c2cnc3c(-c4ccc(S(N)(=O)=O)c5ccccc45)cnn3c2)cc1,permeability,'=',5.5,5.5,-5.259637311,1,10^-6 cm/s,,Permeability of the compound by PAMPA
CHEMBL4288905,NS(=O)(=O)c1ccc(-c2cnn3cc(-c4ccc(OCCN5CCCC5)cc4)cnc23)c2ccccc12,permeability,'=',317,317,-3.498940738,1,10^-6 cm/s,,Permeability of the compound by PAMPA
CHEMBL4281166,NS(=O)(=O)c1ccc(-c2cnn3cc(-c4ccc(CN5CCCC5)cc4)cnc23)c2ccccc12,permeability,'=',467,467,-3.330683119,1,10^-6 cm/s,,Permeability of the compound by PAMPA
CHEMBL4175725,CC(C)(O)CCCn1c(Cn2nc(S(C)(=O)=O)c3ccncc32)nc2cc(Cl)ccc21,Peff,'=',2.57,2.57,-5.590066877,1,10^-6 cm/s,,Effective permeability of the compound by PAMPA
CHEMBL4177457,CS(=O)(=O)c1nn(Cc2nc3cc(Cl)ccc3n2CC2COC2)c2cnccc12,Peff,'=',3.22,3.22,-5.492144128,1,10^-6 cm/s,,Effective permeability of the compound by PAMPA
CHEMBL4288182,CC(C)OC(=O)c1ccnc2cc(C(OCCN3CCCCC3)c3cccc(NC(=O)/C=C/CN(C)C)c3)sc12,Peff,'=',71.4,71.4,-4.146301788,1,10^-6 cm/s,,Effective permeability of the compound at pH 7.4 by PAMPA
CHEMBL5092695,CC1=C(C(=O)Nc2cc(C(=O)O)ccn2)C(c2ccc(-c3ccc(C(F)(F)F)nc3)cc2Cl)N=C(Nc2nc3ccc(F)cc3o2)N1,permeability,'<',1,1,-6,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL5072646,CC1=C(C(=O)Nc2cc(C(=O)O)ccn2)C(c2ccc(-n3ccnc3)cc2Cl)N=C(Nc2nc3ccc(F)cc3o2)N1,permeability,'<',1,1,-6,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL5091250,CC1=C(C(=O)Nc2cc(C(=O)O)ccn2)C(c2cccc(C(N)=O)c2)N=C(Nc2nc3ccc(F)cc3o2)N1,permeability,'<',1,1,-6,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL5076211,CC1=C(C(=O)Nc2ccccn2)C(c2ccccc2Cl)N=C(Nc2nc3cccc(N)c3o2)N1,permeability,'=',271.13,271.13,-3.566822426,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL5085160,CC1=C(C(=O)Nc2nnc(-c3cccnc3)s2)C(c2ccccc2Cl)N=C(Nc2nc3ccc(Cl)cc3o2)N1,permeability,'<',10.3,10.3,-4.987162775,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL5072901,CC1=C(C(=O)Nc2nnc(-c3cccnc3)s2)C(c2ccccc2Cl)N=C(Nc2nc3cc(Cl)ccc3o2)N1,permeability,'<',3.4,3.4,-5.468521083,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL5087658,CC1=C(C(=O)Nc2nnc(-c3cccnc3)s2)C(c2ccccc2Cl)N=C(Nc2nc3ccc(C)cc3o2)N1,permeability,'<',2.9,2.9,-5.537602002,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
CHEMBL5084914,CC1=C(C(=O)Nc2cc(C(=O)O)ccn2)C(c2ccc(C)cc2Cl)N=C(Nc2nc3cccnc3o2)N1,permeability,'<',1,1,-6,1,10^-6 cm/s,,Permeability of compound by PAMPA assay
