No,Compound name,SMILES,Lecithin(%),pH,DMSO_Conc (w/v%),Donor_Plate_Volume (µm),Acceptor_Plate_Volume (µm),Temperature (??,Incubation_Time (hr),%T/MR,Pe,logPe,Source
4306,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,4.325708982,6.562630587,9.394989051,150,300,25,4,,,-5.900277103,
4307,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,8.289829769,6.037167464,5.508176991,150,300,25,4,,,-5.365387633,
4308,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,2.247908889,6.536874078,3.309400455,150,300,25,4,,,-6.140265336,
4309,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,4.115674432,7.17287719,1.008008803,150,300,25,4,,,-5.929765169,
4310,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,14.34173623,5.542143755,4.51483617,150,300,25,4,,,-5.07758747,
4311,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,15.18140509,6.617826483,2.042507159,150,300,25,4,,,-4.941963289,
4312,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,5.945394369,6.350439879,4.772600694,150,300,25,4,,,-5.592304717,
4313,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,8.148692966,7.328315951,4.121245098,150,300,25,4,,,-5.416295738,
4314,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,15.44075747,6.36059694,1.146032877,150,300,25,4,,,-4.960091154,
4315,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,5.617026166,7.363471603,1.258371577,150,300,25,4,,,-5.742518469,
4316,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,4.550450806,6.712308926,1.123759395,150,300,25,4,,,-5.833814774,
4317,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,12.47270557,5.532726928,9.107857767,150,300,25,4,,,-5.247957827,
4318,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,14.67902535,5.684899882,1.133137741,150,300,25,4,,,-5.083000897,
4319,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,13.47923089,6.241813596,2.100786763,150,300,25,4,,,-5.005849232,
4320,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,4.680056632,7.312168516,4.320395534,150,300,25,4,,,-5.819135509,
4321,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,11.93166624,6.285682318,1.114669985,150,300,25,4,,,-5.102032936,
4322,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,8.612446496,7.317343226,4.424730904,150,300,25,4,,,-5.372272248,
4323,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,7.302956284,6.153328502,5.228189415,150,300,25,4,,,-5.45143474,
4324,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,8.549892697,7.186125816,4.447647589,150,300,25,4,,,-5.353618683,
4325,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,1.518264425,6.1768018,8.137847131,150,300,25,4,,,-6.305112017,
4326,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,9.950955792,7.132004348,3.07886117,150,300,25,4,,,-5.225836418,
4327,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,10.5504579,7.216233146,2.569044522,150,300,25,4,,,-5.198397742,
4328,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,6.627242884,6.982761713,6.236484549,150,300,25,4,,,-5.544127155,
4329,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,14.12567425,5.55636174,5.799715955,150,300,25,4,,,-5.088811817,
4330,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,8.587196498,6.976129585,5.065476931,150,300,25,4,,,-5.325373839,
4331,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,13.38634625,5.772187847,2.979684292,150,300,25,4,,,-5.067177695,
4332,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,8.729803155,6.4755806,3.100633958,150,300,25,4,,,-5.293255922,
4333,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,1.801935517,7.358590078,8.907230612,150,300,25,4,,,-6.364739236,
4334,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,14.12365857,7.249955697,2.211145744,150,300,25,4,,,-5.028593872,
4335,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,19.35277306,6.383218499,4.841171713,150,300,25,4,,,-4.975347539,
4336,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,18.989356,7.083224662,6.595379954,150,300,25,4,,,-5.075306538,
4337,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,17.54272286,6.119773661,5.27916112,150,300,25,4,,,-4.955981745,
4338,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,17.44307954,7.25986248,6.7171246,150,300,25,4,,,-5.080594411,
4339,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,19.49329839,6.986297912,8.72924887,150,300,25,4,,,-5.181879105,
4340,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,12.95967009,7.073697455,2.861759365,150,300,25,4,,,-5.037975239,
4341,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,7.478306317,6.873984794,7.525445926,150,300,25,4,,,-5.473769233,
4342,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,13.80378415,6.456225433,8.517682388,150,300,25,4,,,-5.077554514,
4343,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,17.2963092,5.913376385,7.945274023,150,300,25,4,,,-5.050957661,
4344,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,11.59418608,6.262690579,5.464163246,150,300,25,4,,,-5.086459624,
4345,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,12.93613109,5.89155439,0.651915211,150,300,25,4,,,-5.120689826,
4346,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,5.131340531,7.258092816,6.565568025,150,300,25,4,,,-5.776228106,
4347,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,13.69966091,6.716112484,8.500110464,150,300,25,4,,,-5.094233588,
4348,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,17.49990225,5.939892481,7.207212003,150,300,25,4,,,-5.022718232,
4349,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,14.36493301,6.074991919,2.593487707,150,300,25,4,,,-4.98579446,
4350,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,9.956991577,7.161847077,6.354805054,150,300,25,4,,,-5.264469534,
4351,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,8.092652386,6.40248495,0.98433158,150,300,25,4,,,-5.409908414,
4352,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,1.647483301,7.1949703,2.491953613,150,300,25,4,,,-6.292059981,
4353,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,19.2907068,5.754502436,5.259495383,150,300,25,4,,,-5.040919705,
4354,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,17.41208497,5.836554773,9.370452606,150,300,25,4,,,-5.129321839,
4355,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,16.54768108,6.440994138,9.491902408,150,300,25,4,,,-5.098798477,
4356,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,12.20091784,6.442213455,8.896964454,150,300,25,4,,,-5.15395586,
4357,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,16.61790154,6.685608197,5.670614373,150,300,25,4,,,-4.952420354,
4358,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,17.35086918,6.068586573,1.596300965,150,300,25,4,,,-4.965546699,
4359,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,19.2999189,5.604531147,4.930167828,150,300,25,4,,,-5.067074064,
4360,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,1.090355866,5.570592582,0.596587822,150,300,25,4,,,-6.619820727,
4361,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,7.510857954,7.287073623,1.382458365,150,300,25,4,,,-5.501107583,
4362,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,7.53646357,5.925954092,6.868544201,150,300,25,4,,,-5.474325145,
4363,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,14.13879675,7.222629794,5.525706697,150,300,25,4,,,-5.049994331,
4364,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,1.806927266,7.348729798,9.11179917,150,300,25,4,,,-6.370548711,
4365,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,4.571090502,5.871425409,2.918972331,150,300,25,4,,,-5.866871484,
4366,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,8.373849125,5.540754923,1.702908446,150,300,25,4,,,-5.518073314,
4367,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,5.124873628,6.74135688,8.218692227,150,300,25,4,,,-5.756459627,
4368,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,19.85360288,6.994690344,4.252454103,150,300,25,4,,,-5.02532576,
4369,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,10.4827096,7.353976452,5.256558286,150,300,25,4,,,-5.242367329,
4370,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,17.37162323,5.507256324,6.240769033,150,300,25,4,,,-5.073695697,
4371,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,4.055763037,5.564466172,7.143616075,150,300,25,4,,,-5.99075686,
4372,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,10.37861625,7.310671213,9.143915187,150,300,25,4,,,-5.381656483,
4373,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,8.428221546,6.492977344,6.756334871,150,300,25,4,,,-5.339916174,
4374,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,7.068649513,5.787492055,4.459481979,150,300,25,4,,,-5.538044143,
4375,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,16.35635797,7.258311338,6.244328039,150,300,25,4,,,-5.05320717,
4376,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,6.383815289,6.672320982,8.432236358,150,300,25,4,,,-5.607110807,
4377,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,4.982771348,5.679639837,2.385648123,150,300,25,4,,,-5.869024002,
4378,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,13.76381851,7.317971863,8.482321446,150,300,25,4,,,-5.195792802,
4379,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,15.3118646,7.122768593,9.283040007,150,300,25,4,,,-5.171002243,
4380,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,13.79031424,5.542391246,4.224388175,150,300,25,4,,,-5.095779625,
4381,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,3.514471345,6.775681922,2.833716949,150,300,25,4,,,-5.943330729,
4382,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,1.267389317,6.246585929,3.048036755,150,300,25,4,,,-6.340632852,
4383,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,2.716599178,6.532881528,2.14805004,150,300,25,4,,,-6.089243347,
4384,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,5.422624265,5.721630894,7.443550654,150,300,25,4,,,-5.769971683,
4385,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,18.01104634,6.27159257,2.788125403,150,300,25,4,,,-4.936580934,
4386,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,13.38007245,6.250037643,8.34500221,150,300,25,4,,,-5.084460552,
4387,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,3.043416236,5.969236769,3.6792814,150,300,25,4,,,-6.064686511,
4388,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,6.984465494,6.540881749,4.856461273,150,300,25,4,,,-5.462850934,
4389,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,9.340701648,5.567391775,5.122933943,150,300,25,4,,,-5.36068712,
4390,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,1.507811394,5.67157506,9.392790127,150,300,25,4,,,-6.423161954,
4391,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,18.26257486,5.59793929,5.44778177,150,300,25,4,,,-5.050311283,
4392,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,19.30392392,7.025441154,1.31856684,150,300,25,4,,,-5.002971742,
4393,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,18.56800943,7.265357099,4.356890269,150,300,25,4,,,-5.03529979,
4394,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,14.7158311,5.955808814,0.561820238,150,300,25,4,,,-5.042597651,
4395,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,6.968340361,5.941022402,0.719324316,150,300,25,4,,,-5.610014834,
4396,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,10.68584046,6.738459867,8.081232348,150,300,25,4,,,-5.215784038,
4397,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,19.04737204,5.578431768,4.636064423,150,300,25,4,,,-5.063146209,
4398,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,17.14504319,6.693984632,9.355562951,150,300,25,4,,,-5.113676328,
4399,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,11.50603189,7.112857439,1.387391018,150,300,25,4,,,-5.137075011,
4400,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,11.54935671,7.030413687,8.492601695,150,300,25,4,,,-5.221155676,
4401,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,13.73910048,7.161914917,6.803352041,150,300,25,4,,,-5.086563998,
4402,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,9.736018096,6.634739583,5.785831658,150,300,25,4,,,-5.211799041,
4403,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,13.21432765,6.681940139,5.928493935,150,300,25,4,,,-5.016656039,
4404,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,18.49358039,5.983478575,1.554338757,150,300,25,4,,,-4.990740632,
4405,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,8.161100795,6.373359196,7.767460083,150,300,25,4,,,-5.393768844,
4406,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,9.433318206,6.870690043,7.411568522,150,300,25,4,,,-5.293210854,
4407,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,1.90310912,6.780007342,3.145371751,150,300,25,4,,,-6.201189688,
4408,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,14.31939965,6.000735642,1.49682937,150,300,25,4,,,-5.019245048,
4409,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,15.82312313,5.958091901,4.307787645,150,300,25,4,,,-4.964046976,
4410,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,7.2913288,6.477762136,4.905670977,150,300,25,4,,,-5.430199219,
4411,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,16.13815019,6.044291898,5.27548768,150,300,25,4,,,-4.959292108,
4412,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,4.163598402,6.280234107,0.718009894,150,300,25,4,,,-5.932998009,
4413,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,7.824664904,5.944232238,7.970775803,150,300,25,4,,,-5.468146777,
4414,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,10.00384074,6.821116469,6.697456895,150,300,25,4,,,-5.223119794,
4415,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,12.88617673,6.233212454,0.964907577,150,300,25,4,,,-5.060324598,
4416,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,12.77320631,6.905322066,6.833402244,150,300,25,4,,,-5.07914647,
4417,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,17.19193129,6.206702416,9.883327319,150,300,25,4,,,-5.127542536,
4418,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,13.53630924,5.999346682,5.178862892,150,300,25,4,,,-5.017786932,
4419,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,11.9936276,7.186353877,5.495490403,150,300,25,4,,,-5.122941719,
4420,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,4.801556886,6.890620028,3.435717406,150,300,25,4,,,-5.751828049,
4421,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,11.80839856,6.517031761,6.24131278,150,300,25,4,,,-5.081400518,
4422,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,3.424988257,6.244015784,0.70010257,150,300,25,4,,,-6.053071978,
4423,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,12.85162765,6.083260275,4.208570735,150,300,25,4,,,-5.030331571,
4424,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,14.77009255,7.390331376,3.529702117,150,300,25,4,,,-5.041765495,
4425,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,10.4347145,5.819069665,9.922164233,150,300,25,4,,,-5.34603032,
4426,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,11.68394859,7.080574196,2.563672563,150,300,25,4,,,-5.105033707,
4427,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,19.57433909,5.524631134,1.297401478,150,300,25,4,,,-5.118993285,
4428,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,15.44536594,6.881712267,3.777236248,150,300,25,4,,,-4.946588339,
4429,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,6.224990963,6.945037233,8.238834839,150,300,25,4,,,-5.64320083,
4430,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,19.09924898,6.377471484,8.525385909,150,300,25,4,,,-5.094627095,
4431,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,14.6135891,6.477048972,0.731326779,150,300,25,4,,,-4.983999436,
4432,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,18.38608741,6.247461982,6.719598789,150,300,25,4,,,-4.998434659,
4433,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,5.952439969,6.767637634,7.580572638,150,300,25,4,,,-5.634779956,
4434,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,10.38887934,6.940504034,3.672618073,150,300,25,4,,,-5.167345881,
4435,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,2.675528424,6.045677254,4.756332259,150,300,25,4,,,-6.097535641,
4436,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,6.573864287,6.607116866,2.71875935,150,300,25,4,,,-5.525577828,
4437,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,14.22557052,7.235406449,7.856401648,150,300,25,4,,,-5.133745463,
4438,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,14.66230178,7.23384344,9.875530483,150,300,25,4,,,-5.24115802,
4439,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,14.40131142,5.741686893,0.576107889,150,300,25,4,,,-5.0963584,
4440,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,10.00682361,6.612268564,8.328079756,150,300,25,4,,,-5.263340021,
4441,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,12.19913661,7.350489208,8.571284568,150,300,25,4,,,-5.262783898,
4442,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,13.30944052,6.900035586,4.196144443,150,300,25,4,,,-5.004989216,
4443,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,19.358781,5.939814259,7.032302432,150,300,25,4,,,-5.06026204,
4444,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,16.26808892,6.755763797,1.798848771,150,300,25,4,,,-4.936254211,
4445,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,14.1704618,7.040692725,3.683640551,150,300,25,4,,,-4.991072642,
4446,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,4.209387827,6.363852519,7.32245985,150,300,25,4,,,-5.849767516,
4447,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,19.78061848,6.000628673,9.280587173,150,300,25,4,,,-5.173835398,
4448,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,9.230251469,6.886595908,8.514533703,150,300,25,4,,,-5.35410921,
4449,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,2.393119007,5.910107631,1.211186857,150,300,25,4,,,-6.26142346,
4450,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,14.98237256,6.153054349,2.923127766,150,300,25,4,,,-4.957059086,
4451,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,10.80177883,6.651091203,4.068431026,150,300,25,4,,,-5.119845889,
4452,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,17.59368626,6.739869346,9.825863899,150,300,25,4,,,-5.156021229,
4453,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,7.408008217,6.653394615,4.720556603,150,300,25,4,,,-5.41707416,
4454,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,12.27369345,6.538839279,7.626018332,150,300,25,4,,,-5.099282439,
4455,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,19.95198749,7.311908669,2.07583202,150,300,25,4,,,-5.070337682,
4456,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,18.79910059,6.081255846,6.163303326,150,300,25,4,,,-5.002444593,
4457,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,9.481906498,6.943626934,2.81385757,150,300,25,4,,,-5.243231411,
4458,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,18.18858399,6.539867336,4.530520056,150,300,25,4,,,-4.941200208,
4459,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,6.253282378,7.333694529,0.747965497,150,300,25,4,,,-5.671591371,
4460,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,19.1968372,5.730798566,6.874316805,150,300,25,4,,,-5.079878093,
4461,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,1.158832542,6.010415463,7.170827369,150,300,25,4,,,-6.370061396,
4462,,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,13.28547125,5.959211832,5.488268949,150,300,25,4,,,-5.036050836,
